Site,Watershed,Stream,SiteUnit,ChUnitNumber,FishCrew,SurveyType,Method,Date,Tier1,Tier2,Discharge,Temp,PercentIceCover,Species,count,Pass1.M,Pass2.C,Pass3.R
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_22,22,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Riffle,Riffle,0.508374,NA,NA,Chinook,NA,0,0,0
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_22,22,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Riffle,Riffle,0.508374,NA,NA,Steelhead,NA,0,0,0
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_23,23,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Pool,Pool,0.508374,NA,NA,Chinook,NA,1,1,0
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_23,23,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Pool,Pool,0.508374,NA,NA,Steelhead,NA,2,2,2
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_24,24,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Pool,Pool,0.508374,NA,NA,Chinook,NA,0,0,0
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_24,24,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Pool,Pool,0.508374,NA,NA,Steelhead,NA,1,0,0
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_25,25,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Pool,Pool,0.508374,NA,NA,Chinook,NA,0,0,0
Lake2019_WinterQRF,NA,Lake Creek,Lake2019_WinterQRF_25,25,QCI,Electrofishing,Mark Recapture,2019-01-16T00:00:00Z,Pool,Pool,0.508374,NA,NA,Steelhead,NA,0,0,0
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_1,1,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_1,1,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_2,2,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_2,2,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_3,3,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_3,3,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_4,4,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_4,4,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_5,5,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_5,5,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_6,6,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_6,6,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_7,7,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_7,7,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_8,8,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_8,8,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Steelhead,NA,1,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_9,9,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Run,FNT,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_9,9,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Run,Run,3.44666,NA,NA,Steelhead,NA,1,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_10,10,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_10,10,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_11,11,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_11,11,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Steelhead,NA,1,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_12,12,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_12,12,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,1,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_13,13,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_13,13,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,1,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_14,14,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_14,14,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_15,15,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Run,FNT,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_15,15,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Run,Run,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_16,16,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_16,16,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_17,17,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_17,17,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Riffle,Riffle,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_18,18,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Chinook,NA,0,NA,NA
CBW05583-00EVR2,Lemhi,Lemhi River,CBW05583-00EVR2_18,18,QCI,Electrofishing,Single Pass,2019-02-12T00:00:00Z,Pool,Pool,3.44666,NA,NA,Steelhead,NA,0,NA,NA
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_1,1,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Chinook,NA,8,6,2
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_1,1,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Steelhead,NA,20,19,7
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_2,2,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Chinook,NA,0,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_2,2,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Steelhead,NA,3,2,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_3,3,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Chinook,NA,2,3,1
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_3,3,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Steelhead,NA,21,24,7
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_4,4,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Chinook,NA,0,1,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_4,4,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Steelhead,NA,14,7,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_5,5,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Chinook,NA,2,1,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_5,5,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Steelhead,NA,17,7,6
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_6,6,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Chinook,NA,0,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_6,6,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Steelhead,NA,11,12,2
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_7,7,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Chinook,NA,4,4,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_7,7,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Steelhead,NA,9,5,3
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_8,8,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Chinook,NA,0,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_8,8,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Steelhead,NA,3,4,2
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_9,9,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Chinook,NA,0,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_9,9,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Steelhead,NA,12,8,4
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_10,10,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Rapid,Rapid,0.93228155,NA,NA,Chinook,NA,0,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_10,10,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Rapid,Rapid,0.93228155,NA,NA,Steelhead,NA,2,2,1
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_11,11,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,SSC,SC,0.93228155,NA,NA,Chinook,NA,1,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_11,11,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,SSC,SC,0.93228155,NA,NA,Steelhead,NA,19,12,6
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_12,12,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Chinook,NA,1,1,1
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_12,12,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Pool,Pool,0.93228155,NA,NA,Steelhead,NA,21,13,7
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_13,13,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Run,Run,0.93228155,NA,NA,Chinook,NA,1,1,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_13,13,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Run,Run,0.93228155,NA,NA,Steelhead,NA,12,12,5
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_14,14,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Chinook,NA,0,0,0
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_14,14,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Riffle,Riffle,0.93228155,NA,NA,Steelhead,NA,13,9,1
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_15,15,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Run,Run,0.93228155,NA,NA,Chinook,NA,0,1,1
CBW05583-029103,Lemhi,Hayden Creek,CBW05583-029103_15,15,QCI,Electrofishing,Mark Recapture,2019-02-13T00:00:00Z,Run,Run,0.93228155,NA,NA,Steelhead,NA,13,7,5
CBW05583-045487,Lemhi,Hayden Creek,CBW05583-045487_1,1,QCI,Electrofishing,Mark Recapture,2019-02-11T00:00:00Z,Riffle,Riffle,0.403825,NA,NA,Chinook,NA,5,2,1
CBW05583-045487,Lemhi,Hayden Creek,CBW05583-045487_1,1,QCI,Electrofishing,Mark Recapture,2019-02-11T00:00:00Z,Riffle,Riffle,0.403825,NA,NA,Steelhead,NA,41,43,15
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_1,1,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Run,FNT,2.5150756,NA,NA,Chinook,NA,0,1,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_1,1,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Run,Run,2.5150756,NA,NA,Steelhead,NA,7,11,1
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_2,2,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_2,2,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,3,4,2
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_3,3,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_3,3,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,0,5,2
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_4,4,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_4,4,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,2,4,2
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_5,5,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Riffle,Riffle,2.5150756,NA,NA,Chinook,NA,0,2,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_5,5,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Riffle,Riffle,2.5150756,NA,NA,Steelhead,NA,7,10,1
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_6,6,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,SSC,SC,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_6,6,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,SSC,SC,2.5150756,NA,NA,Steelhead,NA,9,7,4
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_7,7,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,1,2,1
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_7,7,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,4,2,1
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_8,8,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_8,8,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,0,1,1
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_9,9,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_9,9,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,11,8,5
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_10,10,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_10,10,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,5,3,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_11,11,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Run,FNT,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_11,11,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Run,Run,2.5150756,NA,NA,Steelhead,NA,1,1,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_12,12,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_12,12,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Pool,Pool,2.5150756,NA,NA,Steelhead,NA,8,4,1
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_13,13,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Riffle,Riffle,2.5150756,NA,NA,Chinook,NA,0,0,0
CBW05583-452047,Lemhi,Lemhi River,CBW05583-452047_13,13,QCI,Electrofishing,Mark Recapture,2019-01-24T00:00:00Z,Riffle,Riffle,2.5150756,NA,NA,Steelhead,NA,6,1,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_1,1,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_1,1,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_2,2,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_2,2,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_3,3,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_3,3,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Steelhead,NA,0,3,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_4,4,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_4,4,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_5,5,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Chinook,NA,0,1,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_5,5,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Steelhead,NA,1,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_6,6,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_6,6,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_7,7,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_7,7,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Steelhead,NA,1,1,1
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_8,8,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_8,8,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_9,9,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_9,9,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_10,10,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_10,10,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Steelhead,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_11,11,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Run,FNT,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_11,11,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Run,Run,0.429605,NA,NA,Steelhead,NA,0,1,1
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_12,12,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_12,12,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Pool,Pool,0.429605,NA,NA,Steelhead,NA,1,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_13,13,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Chinook,NA,0,0,0
LEM00002-LittleSprings1,Lemhi,Little Springs Creek,LEM00002-LittleSprings1_13,13,QCI,Electrofishing,Mark Recapture,2019-02-14T00:00:00Z,Riffle,Riffle,0.429605,NA,NA,Steelhead,NA,0,1,1
